code,name,lat,lon,demand_factor
KSZ,"Kotlas Airport (Kotlas, RU)",61.235801696777344,46.6974983215332,1.0
LED,"Pulkovo Airport (St. Petersburg, RU)",59.800301,30.262501,1.3
MMK,"Emperor Nicholas II Murmansk Airport (Murmansk, RU)",68.7817,32.750801,1.3
PKV,"Princess Olga Pskov International Airport (Pskov, RU)",57.781316,28.39384,1.0
PES,"Petrozavodsk Airport (Petrozavodsk, RU)",61.885201,34.154701,1.0
CEE,"Cherepovets Airport (Cherepovets, RU)",59.273601532,38.015800476100004,1.0
VUS,"Velikiy Ustyug Airport (Velikiy Ustyug, RU)",60.7883,46.259998,1.0
VGD,"Vologda Airport (Vologda, RU)",59.282501,39.944401,1.0
BQT,"Brest International Airport (Brest, BY)",52.108138,23.89676,1.3
GME,"Gomel Airport (Gomel, BY)",52.527000427246094,31.016700744628906,1.0
VTB,"Vitebsk Vostochny Airport (Vitebsk, BY)",55.126499176025,30.349599838257,1.0
KGD,"Khrabrovo Airport (Kaliningrad, RU)",54.89161,20.598559,1.3
GNA,"Hrodna Airport (Hrodna, BY)",53.602001,24.053801,1.0
MSQ,"Minsk National Airport (Minsk, BY)",53.888071,28.039964,1.3
MVQ,"Mogilev Airport (Mogilev, BY)",53.954898834228516,30.09510040283203,1.0
ABA,"Abakan International Airport (Abakan, RU)",53.740002,91.385002,1.3
BAX,"Barnaul Gherman Titov International Airport (Barnaul, RU)",53.361285,83.539701,1.3
RGK,"Gorno-Altaysk Airport (Gorno-Altaysk, RU)",51.969204,85.836539,1.0
KEJ,"Alexei Leonov Kemerovo International Airport (Kemerovo, RU)",55.2701,86.107201,1.3
BKA,"Baykit Airport (Baykit, RU)",61.676701,96.355003,1.0
EIE,"Yeniseysk Airport (Yeniseysk, RU)",58.474201,92.112503,1.0
TGP,"Podkamennaya Tunguska Airport (Bor, RU)",61.589699,89.994003,1.0
VEO,"Severo-Yeniseysk Airport (Severo-Yeniseysk, RU)",60.373299,93.011703,1.0
VAQ,"Vanavara Airport (Vanavara, RU)",60.356229,102.309641,1.0
KJA,"Krasnoyarsk International Airport (Krasnoyarsk, RU)",56.175743,92.485788,1.3
KCY,"Krasnoyarsk Cheremshanka Airport (Krasnoyarsk, RU)",56.177584,92.545881,1.0
ACS,"Achinsk Airport (Achinsk, RU)",56.269185,90.57511,1.0
KYZ,"Kyzyl Airport (Kyzyl, RU)",51.669399,94.400597,1.0
OVB,"Novosibirsk Tolmachevo Airport (Novosibirsk, RU)",55.019756,82.618675,1.3
OMS,"Omsk Central Airport (Omsk, RU)",54.963124,73.312418,1.3
SWT,"Strezhevoy Airport (Strezhevoy, RU)",60.7094,77.660004,1.0
TOF,"Tomsk Kamov Airport (Tomsk, RU)",56.380299,85.208298,1.3
NOZ,"Spichenkovo Airport (Novokuznetsk, RU)",53.811401,86.877197,1.0
DKS,"Dikson Airport (Dikson, RU)",73.517807,80.379669,1.0
HTG,"Khatanga Airport (Khatanga, RU)",71.97810363769531,102.49099731445312,1.0
SES,"Svetlogorsk Airport (Svetlogorsk, RU)",66.839996,88.403336,1.0
IAA,"Igarka Airport (Igarka, RU)",67.437202,86.621902,1.0
NSK,"Alykel International Airport (Norilsk, RU)",69.307951,87.325906,1.3
AAQ,"Anapa Vityazevo Airport (Krasnyi Kurgan, RU)",45.002102,37.347301,1.0
GDZ,"Gelendzhik Airport (Gelendzhik, RU)",44.5820926295,38.0124807358,1.0
KRR,"Krasnodar Pashkovsky International Airport (Krasnodar, RU)",45.034465,39.174215,1.3
GRV,"Akhmat Kadyrov Grozny International Airport (Grozny, RU)",43.388106,45.699772,1.3
MCX,"Makhachkala Uytash International Airport (Makhachkala, RU)",42.816799,47.652302,1.3
MRV,"Mineralnye Vody Airport (Mineralnyye Vody, RU)",44.225101,43.081902,1.3
NAL,"Nalchik Airport (Nalchik, RU)",43.512901,43.6366,1.0
OGZ,"Vladikavkaz Beslan International Airport (Beslan, RU)",43.205101,44.606602,1.0
IGT,"Magas Airport (Sunzha, RU)",43.323268,45.012568,1.0
STW,"Stavropol Shpakovskoye Airport (Stavropol, RU)",45.10919952392578,42.11280059814453,1.0
ROV,"Platov International Airport (Rostov-on-Don, RU)",47.493888,39.924722,1.3
TGK,"Taganrog Yuzhny Airport (Taganrog, RU)",47.1983333,38.8491667,1.0
AER,"Sochi International Airport (Sochi, RU)",43.449902,39.9566,1.3
ASF,"Astrakhan Narimanovo Boris M. Kustodiev International Airport (Astrakhan, RU)",46.282843,48.010511,1.3
ESL,"Elista Airport (Elista, RU)",46.3739013671875,44.33089828491211,1.0
VOG,"Volgograd International Airport (Volgograd, RU)",48.78134,44.339194,1.3
CEK,"Kurchatov Chelyabinsk International Airport (Chelyabinsk, RU)",55.303141,61.504927,1.3
MQF,"Magnitogorsk International Airport (Magnitogorsk, RU)",53.391991,58.755235,1.3
SBT,"Sabetta International Airport (Sabetta, RU)",71.219167,72.052222,1.0
BVJ,"Bovanenkovo Airport (Bovanenkovo, RU)",70.315278,68.333611,1.0
SLY,"Salekhard Airport (Salekhard, RU)",66.5907974243164,66.61100006103516,1.0
EZV,"Berezovo Airport (, RU)",63.92100143432617,65.03050231933594,1.0
HMA,"Khanty Mansiysk Airport (Khanty-Mansiysk, RU)",61.0285,69.086098,1.0
NYA,"Nyagan Airport (Nyagan, RU)",62.110001,65.614998,1.0
EYK,"Beloyarskiy Airport (, RU)",63.686901,66.698601,1.0
OVS,"Sovetskiy Airport (Sovetskiy, RU)",61.326622009277344,63.60191345214844,1.0
URJ,"Uray Airport (Uray, RU)",60.103298,64.826698,1.0
IJK,"Izhevsk Airport (Izhevsk, RU)",56.834524,53.462172,1.0
KVX,"Pobedilovo Airport (Kirov, RU)",58.503883,49.347831,1.0
NYM,"Nadym Airport (Nadym, RU)",65.48090362548828,72.69889831542969,1.0
NUX,"Novy Urengoy Airport (Novy Urengoy, RU)",66.06939697265625,76.52030181884766,1.0
NJC,"Nizhnevartovsk Airport (Nizhnevartovsk, RU)",60.949299,76.483597,1.3
PEE,"Perm International Airport (Perm, RU)",57.914501,56.021198,1.3
KGP,"Kogalym International Airport (Kogalym, RU)",62.190399169921875,74.53379821777344,1.0
NFG,"Nefteyugansk Airport (Nefteyugansk, RU)",61.108299,72.650002,1.0
NOJ,"Noyabrsk Airport (Noyabrsk, RU)",63.18330001831055,75.2699966430664,1.0
SGC,"Surgut International Airport (Surgut, RU)",61.340501,73.405782,1.3
SVX,"Koltsovo Airport (Yekaterinburg, RU)",56.743099212646,60.802700042725,1.3
RMZ,"Tobolsk Remezov Airport (Tobolsk, RU)",58.059712,68.347997,1.0
TJM,"Roshchino International Airport (Tyumen, RU)",57.178984,65.327696,1.3
KRO,"Kurgan Airport (Kurgan, RU)",55.4753,65.415604,1.0
ASB,"Ashgabat International Airport (Ashgabat, TM)",37.986801,58.361,1.3
KRW,"Turkmenbaşy International Airport (Turkmenbaşy, TM)",40.062833,53.005085,1.0
MYP,"Mary International Airport (Mary, TM)",37.62353,61.895668,1.0
TAZ,"Dashoguz International Airport (Daşoguz, TM)",41.759853,59.836149,1.3
CRZ,"Türkmenabat International Airport (Türkmenabat, TM)",38.930662,63.563982,1.3
DYU,"Dushanbe International Airport (Dushanbe, TJ)",38.543746,68.822977,1.3
TJU,"Kulob International Airport (Kulob, TJ)",37.988098,69.805,1.3
LBD,"Khujand International Airport (Khujand, TJ)",40.215401,69.694702,1.3
KQT,"Bokhtar International Airport (Bokhtar, TJ)",37.866315,68.864475,1.3
NMA,"Namangan International Airport (Namangan, UZ)",40.984622,71.5578,1.3
AZN,"Andijan International Airport (Andijan, UZ)",40.727699,72.293999,1.0
FEG,"Fergana International Airport (Fergana, UZ)",40.358799,71.745003,1.0
NCU,"Nukus International Airport (Nukus, UZ)",42.4884,59.623299,1.3
UGC,"Urgench International Airport (Urgench, UZ)",41.58274,60.64338,1.3
NVI,"Navoi International Airport (Navoi, UZ)",40.117599,65.172658,1.0
BHK,"Bukhara International Airport (Bukhara, UZ)",39.775319,64.482279,1.3
SKD,"Samarkand International Airport (Samarkand, UZ)",39.701842,66.981467,1.3
TMJ,"Termez Airport (Termez, UZ)",37.287261,67.311869,1.0
TVT,"Tashkent-Khumo International Airport (Tashkent, UZ)",41.312889,69.395535,1.0
TAS,"Tashkent International Airport (Tashkent, UZ)",41.2579,69.281197,1.3
OMN,"Zomin Airport (Zomin, UZ)",40.01402,68.41103,1.0
KMW,"Kostroma Sokerkino Airport (Kostroma, RU)",57.796902,41.019402,1.0
KLF,"Grabtsevo Airport (Kaluga, RU)",54.5499992371,36.3666687012,1.0
IWA,"Ivanovo South Airport (Ivanovo, RU)",56.93939971923828,40.940799713134766,1.0
RYB,"Staroselye Airport (Rybinsk, RU)",58.104198,38.929401,1.0
BZK,"Bryansk International Airport (Bryansk, RU)",53.214403,34.175965,1.0
ZIA,"Zhukovsky International Airport (Moscow, RU)",55.553299,38.150002,1.3
DME,"Domodedovo International Airport (Moscow, RU)",55.408798,37.9063,1.3
IAR,"Golden Ring Yaroslavl International Airport (Tunoshna, RU)",57.560699,40.157398,1.3
SVO,"Sheremetyevo International Airport (Moscow, RU)",55.976858,37.41121,1.3
KLD,"Migalovo Air Base (Tver, RU)",56.82469940185547,35.7577018737793,1.0
CKL,"Chkalovskiy Air Base (Moscow, RU)",55.8783,38.061699,1.0
EGO,"Belgorod International Airport (Belgorod, RU)",50.643798828125,36.5900993347168,1.0
URS,"Kursk East Airport (Kursk, RU)",51.7505989074707,36.29560089111328,1.0
LPK,"Lipetsk Airport (Lipetsk, RU)",52.70280075073242,39.53779983520508,1.0
VOZ,"Voronezh International Airport (Voronezh, RU)",51.814324,39.230948,1.0
TBW,"Donskoye Airport (Tambov, RU)",52.806099,41.4828,1.0
VKO,"Vnukovo International Airport (Moscow, RU)",55.591499,37.261501,1.3
UCT,"Ukhta Airport (Ukhta, RU)",63.566898,53.804699,1.0
INA,"Inta Airport (Inta, RU)",66.053372,60.105786,1.0
PEX,"Pechora Airport (Pechora, RU)",65.121101,57.130798,1.0
USK,"Usinsk Airport (Usinsk, RU)",66.0047,57.367199,1.0
VKT,"Vorkuta Airport (Vorkuta, RU)",67.488602,63.993099,1.0
UTS,"Ust-Tsylma Airport (Ust-Tsylma, RU)",65.437294,52.200336,1.0
SCW,"Syktyvkar Airport (Syktyvkar, RU)",61.64699935913086,50.84510040283203,1.0
GOJ,"Nizhny Novgorod / Strigino International Airport (Nizhny Novgorod, RU)",56.227351,43.785152,1.3
UUA,"Bugulma Airport (Bugulma, RU)",54.641184,52.800229,1.0
KZN,"Kazan International Airport (Kazan, RU)",55.606201,49.278702,1.3
NBC,"Begishevo Airport (Nizhnekamsk, RU)",55.564701,52.092499,1.0
JOK,"Yoshkar-Ola Airport (Yoshkar-Ola, RU)",56.7006,47.904701,1.0
CSY,"Cheboksary Airport (Cheboksary, RU)",56.090302,47.347301,1.0
ULV,"Ulyanovsk Baratayevka Airport (Ulyanovsk, RU)",54.27016,48.225569,1.0
ULY,"Ulyanovsk Vostochny Airport (Cherdakly, RU)",54.401001,48.8027,1.0
REN,"Orenburg Central Airport (Orenburg, RU)",51.792668,55.457229,1.0
OSW,"Orsk Airport (Orsk, RU)",51.072498,58.5956,1.0
PEZ,"Penza Airport (Penza, RU)",53.1106,45.021099,1.0
SKX,"Saransk International Airport (Saransk, RU)",54.12513,45.212257,1.3
BWO,"Balakovo Airport (Balakovo, RU)",51.858299,47.745602,1.0
GSV,"Gagarin International Airport (Saratov, RU)",51.712778,46.171111,1.3
UFA,"Ufa International Airport (Ufa, RU)",54.557498931885,55.874401092529,1.3
KUF,"Kurumoch International Airport (Samara, RU)",53.504902,50.164299,1.3
REW,"Rewa Airport, Chorhata, REWA (Rewa, IN)",24.503401,81.220299,1.0
GDB,"Gondia Airport (Gondia, IN)",21.526817,80.290347,1.0
AMD,"Sardar Vallabh Patel International Airport (Ahmedabad, IN)",23.0772,72.634697,1.3
AKD,"Akola Airport (Akola, IN)",20.698931,77.056883,1.0
IXU,"Aurangabad Airport (Aurangabad, IN)",19.862875,75.396312,1.0
BOM,"Chhatrapati Shivaji Maharaj International Airport (Mumbai, IN)",19.088699,72.867897,1.3
BHJ,"Bhuj Airport (Bhuj, IN)",23.2877998352,69.6701965332,1.0
IXG,"Belagavi Airport (Belgaum, IN)",15.8593,74.618301,1.0
BDQ,"Vadodara International Airport (Vadodara, IN)",22.336201,73.226303,1.3
BHO,"Raja Bhoj International Airport (Bhopal, IN)",23.2875,77.337402,1.3
BHU,"Bhavnagar Airport (Bhavnagar, IN)",21.752199173,72.1852035522,1.0
NMB,"Daman Airport (Daman, IN)",20.434401,72.843201,1.0
HBX,"Hubballi Airport (Hubballi, IN)",15.361084,75.082096,1.0
HSR,"Rajkot International Airport (Rajkot, IN)",22.378824,71.039391,1.3
IDR,"Devi Ahilya Bai Holkar International Airport (Indore, IN)",22.721404,75.80051,1.3
JLR,"Jabalpur Airport (Jabalpur, IN)",23.177799,80.052002,1.0
JGA,"Jamnagar Airport (Jamnagar, IN)",22.465499877929688,70.01260375976562,1.0
IXY,"Kandla Airport (Kandla, IN)",23.1127,70.100304,1.0
HJR,"Khajuraho Airport (Khajuraho, IN)",24.8172,79.918602,1.0
KLH,"Kolhapur Airport (Kolhapur, IN)",16.6647,74.289398,1.0
IXK,"Keshod Airport (Keshod, IN)",21.317101,70.270401,1.0
LTU,"Murod Kond Airport (Latur, IN)",18.411501,76.464699,1.0
NDC,"Nanded Airport (Nanded, IN)",19.1833,77.316704,1.0
NAG,"Dr. Babasaheb Ambedkar International Airport (Nagpur, IN)",21.092199,79.047203,1.3
ISK,"Nashik International Airport (Nashik, IN)",20.119101,73.912903,1.3
PNQ,"Pune International Airport (Pune, IN)",18.5821,73.919701,1.3
PBD,"Porbandar Airport (Porbandar, IN)",21.649524,69.656405,1.0
RTC,"Ratnagiri Airport (, IN)",17.013599,73.327797,1.0
RAJ,"Rajkot Airport (Rajkot, IN)",22.3092,70.779503,1.0
RPR,"Swami Vivekananda Airport (Raipur, IN)",21.180401,81.7388,1.0
SAG,"Shirdi International Airport (Kakadi, IN)",19.689211,74.373655,1.3
SSE,"Solapur Airport (Solapur, IN)",17.6280002594,75.93479919430001,1.0
STV,"Surat International Airport (Surat, IN)",21.115531,72.743251,1.3
UDR,"Maharana Pratap Airport (Udaipur, IN)",24.617700576799997,73.89610290530001,1.0
CMB,"Bandaranaike International Colombo Airport (Colombo, LK)",7.180759906768799,79.88410186767578,1.3
ACJ,"Anuradhapura Airport (Anuradhapura, LK)",8.301542,80.42848,1.0
BTC,"Batticaloa International Airport (Batticaloa, LK)",7.705073,81.677163,1.0
RML,"Colombo Ratmalana International Airport (Colombo, LK)",6.821638,79.885859,1.3
ADP,"Ampara Airport (Ampara, LK)",7.336745,81.623869,1.0
HIM,"Hingurakgoda Air Force Base (Polonnaruwa Town, LK)",8.04981,80.9814,1.0
JAF,"Jaffna International Airport (Jaffna, LK)",9.79233,80.070099,1.3
KCT,"Koggala Airport (Galle, LK)",5.993680000305176,80.32029724121094,1.0
TRR,"China Bay Airport (Trincomalee, LK)",8.539159,81.18128,1.0
HRI,"Mattala Rajapaksa International Airport (Mattala, LK)",6.283878,81.124163,1.3
BBM,"Battambang Airport (Battambang, KH)",13.0956,103.223999,1.0
PNH,"Phnom Penh International Airport (Phnom Penh (Pou Senchey), KH)",11.547155,104.844699,1.3
RBE,"Ratanakiri Airport (Ratanakiri, KH)",13.729999542236328,106.98699951171875,1.0
SAI,"Siem Reap-Angkor International Airport (Siem Reap, KH)",13.36974,104.223831,1.3
KOS,"Sihanouk International Airport (Preah Sihanouk, KH)",10.570557,103.632067,1.3
IXV,"Along Airport (, IN)",28.17530059814453,94.802001953125,1.0
IXA,"Agartala - Maharaja Bir Bikram Airport (Agartala, IN)",23.886999,91.240402,1.0
IXB,"Bagdogra Airport (Siliguri, IN)",26.6812,88.328598,1.3
SHL,"Shillong Airport (Shillong, IN)",25.70359992980957,91.97869873046875,1.0
VNS,"Lal Bahadur Shastri International Airport (Varanasi, IN)",25.452171,82.862549,1.3
BBI,"Biju Patnaik International Airport (Bhubaneswar, IN)",20.251021,85.814747,1.3
PAB,"Bilaspur Airport (Bilaspur, IN)",21.9884,82.111,1.0
CCU,"Netaji Subhash Chandra Bose International Airport (Kolkata, IN)",22.654012,88.44765,1.3
DBD,"Dhanbad Airport (, IN)",23.834,86.425301,1.0
RDP,"Kazi Nazrul Islam Airport (Durgapur, IN)",23.6225,87.243,1.0
DBR,"Darbhanga Airport (Darbhanga, IN)",26.192801,85.916901,1.0
GOP,"Gorakhpur Airport (Gorakhpur, IN)",26.739700317399997,83.4496994019,1.0
GAU,"Lokpriya Gopinath Bordoloi International Airport (Guwahati, IN)",26.106654,91.585226,1.3
GAY,"Gaya Airport (Gaya, IN)",24.744301,84.951202,1.0
IMF,"Bir Tikendrajit International Airport (Imphal, IN)",24.76,93.896698,1.3
IXW,"Sonari Airport (Jamshedpur, IN)",22.813706,86.168981,1.0
JRH,"Jorhat Airport (Jorhat, IN)",26.730456,94.175416,1.0
KBK,"Kushinagar International Airport (Kushinagar, IN)",26.776534,83.889214,1.0
IXH,"Kailashahar Airport (Kailashahar, IN)",24.308657,92.00768,1.0
IXS,"Silchar Airport (Silchar, IN)",24.9129009247,92.97869873050001,1.0
AJL,"Lengpui Airport (Aizawl (Lengpui), IN)",23.840599,92.619698,1.0
IXI,"Lilabari North Lakhimpur Airport (Lilabari, IN)",27.295682,94.097266,1.0
DIB,"Dibrugarh Airport (Dibrugarh, IN)",27.4839000702,95.0168991089,1.0
DMU,"Dimapur Airport (Dimapur, IN)",25.883899688699998,93.77110290530001,1.0
MZU,"Muzaffarpur Airport (Muzaffarpur, IN)",26.119101,85.313698,1.0
PAT,"Jay Prakash Narayan Airport (Patna, IN)",25.591299,85.087997,1.0
IXR,"Birsa Munda Airport (Ranchi, IN)",23.314300537100003,85.3217010498,1.0
RRK,"Rourkela Airport (Rourkela, IN)",22.256571,84.815193,1.0
TEZ,"Tezpur Airport (, IN)",26.7091007232666,92.78469848632812,1.0
UKE,"Utkela Airport (Bhawanipatna, IN)",20.097778,83.183333,1.0
VTZ,"Visakhapatnam International Airport (Visakhapatnam, IN)",17.723506,83.227729,1.3
ZER,"Ziro Airport (Ziro, IN)",27.588301,93.828102,1.0
BZL,"Barisal Airport (Barisal, BD)",22.801001,90.301201,1.0
CXB,"Cox's Bazar Airport (Cox's Bazar, BD)",21.457517,91.963263,1.0
CGP,"Shah Amanat International Airport (Chattogram (Chittagong), BD)",22.249599,91.813301,1.3
DAC,"Hazrat Shahjalal International Airport (Dhaka, BD)",23.843347,90.397783,1.3
IRD,"Ishurdi Airport (Ishurdi, BD)",24.1525,89.0494,1.0
JSR,"Jessore Airport (Jashore (Jessore), BD)",23.1838,89.160797,1.0
RJH,"Shah Makhdum Airport (Rajshahi, BD)",24.437201,88.616501,1.0
SPD,"Saidpur Airport (Saidpur, BD)",25.759199,88.908897,1.0
ZYL,"Osmany International Airport (Sylhet, BD)",24.963993,91.864749,1.3
HKG,"Hong Kong International Airport (Hong Kong, HK)",22.31184,113.914862,1.3
AGR,"Agra Airport / Agra Air Force Station (Agra, IN)",27.157975,77.961025,1.0
IXD,"Prayagraj Airport (Allahabad, IN)",25.4401,81.733902,1.0
ATQ,"Sri Guru Ram Das Ji International Airport (Amritsar, IN)",31.7096,74.797302,1.3
BKB,"Nal Airport (Bikaner, IN)",28.070601,73.207199,1.0
KUU,"Kullu Manali Airport (Bhuntar, IN)",31.876699,77.154404,1.0
BUP,"Bhatinda Air Force Station (, IN)",30.2701,74.755798,1.0
BEK,"Bareilly Air Force Station (Bareilly, IN)",28.4221,79.450798,1.0
IXC,"Shaheed Bhagat Singh International Airport (Chandigarh, IN)",30.6735,76.788498,1.3
KNU,"Kanpur Airport (Kanpur, IN)",26.404301,80.410103,1.0
DED,"Dehradun Jolly Grant Airport (Dehradun (Jauligrant), IN)",30.189243,78.176651,1.0
DEL,"Indira Gandhi International Airport (New Delhi, IN)",28.55563,77.09519,1.3
DHM,"Kangra Airport (Kangra, IN)",32.164902,76.263018,1.0
GWL,"Gwalior Airport (Gwalior, IN)",26.29330062866211,78.22779846191406,1.0
HSS,"Maharaja Agrasen International Airport (Hisar, IN)",29.186065,75.74142,1.3
HWR,"Halwara International Airport (Halwara, IN)",30.748501,75.629799,1.3
JDH,"Jodhpur Airport (Jodhpur, IN)",26.251100540161133,73.04889678955078,1.0
JAI,"Jaipur International Airport (Jaipur, IN)",26.8242,75.812202,1.3
JSA,"Jaisalmer Airport (, IN)",26.8887,70.864998,1.0
IXJ,"Jammu Airport (Jammu, IN)",32.688849,74.838152,1.0
KQH,"Kishangarh Airport Ajmer (Ajmer (Kishangarh), IN)",26.591007,74.812956,1.0
KTU,"Kota Airport (Kota, IN)",25.160200119,75.84559631350001,1.0
LUH,"Ludhiana Airport (, IN)",30.854700088500977,75.95259857177734,1.0
IXL,"Leh Kushok Bakula Rimpochee Airport (Leh, IN)",34.135899,77.546501,1.0
LKO,"Chaudhary Charan Singh International Airport (Lucknow, IN)",26.760599,80.889297,1.3
MZS,"Moradabad Airport (Moradabad, IN)",28.81746,78.92187,1.0
IXP,"Pathankot Airport (Pathankot, IN)",32.233611,75.634444,1.0
PGH,"Pantnagar Airport (Pantnagar, IN)",29.0334,79.473701,1.0
SXR,"Sheikh ul Alam International Airport (Srinagar, IN)",33.987099,74.7742,1.3
LPQ,"Luang Phabang International Airport (Luang Phabang, LA)",19.904273,102.167191,1.3
PKZ,"Pakse International Airport (Pakse, LA)",15.133973,105.779871,1.3
ZVK,"Savannakhet Airport (, LA)",16.55660057067871,104.76000213623047,1.0
NEU,"Sam Neua Airport (, LA)",20.4184,104.067001,1.0
VTE,"Wattay International Airport (Vientiane, LA)",17.985052,102.566692,1.3
VMI,"Aeropuerto Nacional Doctor Juan Plate (Puerto Vallemi, PY)",-22.159371,-57.942395,1.0
MFM,"Macau International Airport (Nossa Senhora do Carmo, MO)",22.149599,113.592003,1.3
LTH,"Long Thanh International Airport (Under Construction) (Ho Chi Minh City (Long Thanh), VN)",10.772842,107.040596,1.3
BWA,"Gautam Buddha International Airport (Siddharthanagar (Bhairahawa), NP)",27.504636,83.410381,1.3
JKR,"Janakpur Airport (Janakpur, NP)",26.708799,85.922401,1.0
KTM,"Tribhuvan International Airport (Kathmandu, NP)",27.6966,85.3591,1.3
LUA,"Tenzing-Hillary Airport (Lukla, NP)",27.686768,86.729479,1.0
KEP,"Nepalgunj Airport (Nepalgunj, NP)",28.1036,81.667,1.0
PKR,"Pokhara Domestic Airport (Pokhara, NP)",28.200621,83.981203,1.0
TPJ,"Taplejung Airport (Taplejung, NP)",27.3509,87.69525,1.0
BIR,"Biratnagar Airport (Biratnagar, NP)",26.48150062561035,87.26399993896484,1.0
AGX,"Agatti Airport (Agatti, IN)",10.8237,72.176003,1.0
BEP,"Bellary Airport (Bellary, IN)",15.162799835205078,76.88279724121094,1.0
BLR,"Kempegowda International Airport Bengaluru (Bengaluru, IN)",13.1979,77.706299,1.3
IXX,"Bidar Airport / Bidar Air Force Station (Bidar, IN)",17.9081,77.487099,1.0
VGA,"Vijayawada International Airport (Vijayawada, IN)",16.530011,80.804888,1.3
CJB,"Coimbatore International Airport (Coimbatore, IN)",11.03,77.043404,1.3
